outer_loop_array_packed,middle_loop_array_packed,inner_loop_array_packed,outer_loop_tiling_factor,middle_loop_tiling_factor,inner_loop_tiling_factor,objective
False,True,True,50,16,4,10.18588
False,True,True,50,16,8,7.9805695
False,True,True,50,16,16,6.256052
False,True,True,50,16,20,4.8879445
False,True,True,50,16,32,4.8544785
False,True,True,50,16,50,4.740114999999999
False,True,True,50,16,64,5.303872999999999
False,True,True,50,16,80,4.9817290000000005
False,True,True,50,16,100,4.85691
False,True,True,50,16,128,4.8563550000000015
False,True,True,50,16,256,5.385337
False,True,True,50,20,4,10.436673
False,True,True,50,20,8,7.5532655
False,True,True,50,20,16,5.81602
False,True,True,50,20,20,5.180625
False,True,True,50,20,32,5.0596915000000005
False,True,True,50,20,50,4.488188
False,True,True,50,20,64,4.717825
False,True,True,50,20,80,4.924051
False,True,True,50,20,100,5.319416
False,True,True,50,20,128,5.079826499999999
False,True,True,50,20,256,5.2038325
False,True,True,50,32,4,9.565718
False,True,True,50,32,8,7.0264565
False,True,True,50,32,16,5.661105
False,True,True,50,32,20,4.995801999999999
False,True,True,50,32,32,4.8122495
False,True,True,50,32,50,4.586603
False,True,True,50,32,64,4.9479095
False,True,True,50,32,80,4.5823555
False,True,True,50,32,100,5.2681425000000015
False,True,True,50,32,128,4.6962195
False,True,True,50,32,256,5.3630345
False,True,True,50,50,4,8.8623055
False,True,True,50,50,8,6.6491485
False,True,True,50,50,16,5.2907325
False,True,True,50,50,20,4.9691955000000005
False,True,True,50,50,32,4.8381615
False,True,True,50,50,50,4.6658360000000005
False,True,True,50,50,64,4.5523310000000015
False,True,True,50,50,80,4.7601545000000005
False,True,True,50,50,100,5.0035595
False,True,True,50,50,128,4.876487
False,True,True,50,50,256,5.230326
False,True,True,50,64,4,9.10377
False,True,True,50,64,8,6.575178
False,True,True,50,64,16,5.3423120000000015
False,True,True,50,64,20,4.908355
False,True,True,50,64,32,4.7170315
False,True,True,50,64,50,4.5484615
False,True,True,50,64,64,4.9653635000000005
False,True,True,50,64,80,4.4871485
False,True,True,50,64,100,4.9855480000000005
False,True,True,50,64,128,4.6512375000000015
False,True,True,50,64,256,5.2634835
False,True,True,50,80,4,9.3540735
False,True,True,50,80,8,6.493334
False,True,True,50,80,16,5.164865499999999
False,True,True,50,80,20,4.897482999999999
False,True,True,50,80,32,4.924291500000002
False,True,True,50,80,50,4.2682025
False,True,True,50,80,64,4.4616855000000015
False,True,True,50,80,80,4.7552765
False,True,True,50,80,100,5.2625525
False,True,True,50,80,128,4.988511
False,True,True,50,80,256,5.199379
False,True,True,50,100,4,8.69333
False,True,True,50,100,8,6.293531
False,True,True,50,100,16,5.169729
False,True,True,50,100,20,4.895714
False,True,True,50,100,32,4.9034885
False,True,True,50,100,50,4.687058499999999
False,True,True,50,100,64,4.4798735
False,True,True,50,100,80,4.660613
False,True,True,50,100,100,5.022662
False,True,True,50,100,128,4.9885980000000005
False,True,True,50,100,256,5.1562115
False,True,True,50,128,4,9.0275385
False,True,True,50,128,8,6.6096955
False,True,True,50,128,16,5.326733
False,True,True,50,128,20,5.041330500000001
False,True,True,50,128,32,4.6014365
False,True,True,50,128,50,4.4695055
False,True,True,50,128,64,4.8554275
False,True,True,50,128,80,4.522355999999999
False,True,True,50,128,100,5.0307155
False,True,True,50,128,128,4.773633
False,True,True,50,128,256,5.329526
False,True,True,50,2048,4,14.228601
False,True,True,50,2048,8,9.4029325
False,True,True,50,2048,16,6.9875105
False,True,True,50,2048,20,6.537305
False,True,True,50,2048,32,5.4536095
False,True,True,50,2048,50,5.5920155000000005
False,True,True,50,2048,64,5.006954
False,True,True,50,2048,80,4.768407
False,True,True,50,2048,100,5.1575775
False,True,True,50,2048,128,5.0027895
False,True,True,50,2048,256,5.173663
False,True,True,64,4,4,15.173794
False,True,True,64,4,8,13.5041965
False,True,True,64,4,16,9.359768
False,True,True,64,4,20,6.255163
False,True,True,64,4,32,5.667989
False,True,True,64,4,50,5.603778999999999
False,True,True,64,4,64,5.417559
False,True,True,64,4,80,5.631883
False,True,True,64,4,100,5.7597925000000005
False,True,True,64,4,128,5.225887
False,True,True,64,4,256,5.872906
False,True,True,64,8,4,11.737657
False,True,True,64,8,8,9.6328915
False,True,True,64,8,16,7.032921000000001
False,True,True,64,8,20,5.3090665
False,True,True,64,8,32,5.0868575
False,True,True,64,8,50,4.7271135000000015
False,True,True,64,8,64,4.978337000000002
False,True,True,64,8,80,5.124092
False,True,True,64,8,100,5.2423615
False,True,True,64,8,128,5.0003720000000005
False,True,True,64,8,256,5.3235735
False,True,True,64,16,4,10.3676975
False,True,True,64,16,8,7.864511500000001
False,True,True,64,16,16,6.103368
False,True,True,64,16,20,5.540864
False,True,True,64,16,32,4.9042085
False,True,True,64,16,50,4.8035575
False,True,True,64,16,64,4.915418
False,True,True,64,16,80,4.8185090000000015
False,True,True,64,16,100,5.121357499999999
False,True,True,64,16,128,5.051563
False,True,True,64,16,256,5.4511590000000005
False,True,True,64,20,4,10.6559125
False,True,True,64,20,8,8.128108500000002
False,True,True,64,20,16,6.130618999999999
False,True,True,64,20,20,5.4920925
False,True,True,64,20,32,5.094106
False,True,True,64,20,50,5.0851465000000005
False,True,True,64,20,64,4.4220035000000015
False,True,True,64,20,80,4.7763385000000005
False,True,True,64,20,100,4.8279440000000005
False,True,True,64,20,128,4.705721499999999
False,True,True,64,20,256,5.204063
False,True,True,64,32,4,9.502201
False,True,True,64,32,8,7.180314
False,True,True,64,32,16,5.569281
False,True,True,64,32,20,5.0045845
False,True,True,64,32,32,4.8759725
False,True,True,64,32,50,4.4588865
False,True,True,64,32,64,5.0895165
False,True,True,64,32,80,4.8953570000000015
False,True,True,64,32,100,5.0980050000000015
False,True,True,64,32,128,4.6821445
False,True,True,64,32,256,5.298513
False,True,True,64,50,4,8.714189000000001
False,True,True,64,50,8,6.3663370000000015
False,True,True,64,50,16,5.3901144999999975
False,True,True,64,50,20,5.221582499999999
False,True,True,64,50,32,4.691636
False,True,True,64,50,50,4.7941660000000015
False,True,True,64,50,64,4.99362
False,True,True,64,50,80,4.7915345
False,True,True,64,50,100,4.7702595
False,True,True,64,50,128,4.9379230000000005
False,True,True,64,50,256,5.07411
False,True,True,64,64,4,8.842456
False,True,True,64,64,8,6.4811324999999975
False,True,True,64,64,16,5.4183660000000025
False,True,True,64,64,20,4.9407575
False,True,True,64,64,32,4.6176525
False,True,True,64,64,50,4.360830999999999
False,True,True,64,64,64,4.8703235000000005
False,True,True,64,64,80,4.8138165
False,True,True,64,64,100,5.066167
False,True,True,64,64,128,4.7371985
False,True,True,64,64,256,5.1331525000000005
False,True,True,64,80,4,9.7151395
False,True,True,64,80,8,6.776294
False,True,True,64,80,16,5.6118955
False,True,True,64,80,20,5.288625
False,True,True,64,80,32,4.7995115
False,True,True,64,80,50,4.9024220000000005
False,True,True,64,80,64,5.0027425
False,True,True,64,80,80,4.7727265
False,True,True,64,80,100,4.85243
False,True,True,64,80,128,4.9810205000000005
False,True,True,64,80,256,5.0223365
False,True,True,64,100,4,8.729046499999999
False,True,True,64,100,8,6.148161
False,True,True,64,100,16,5.2142055
False,True,True,64,100,20,5.272371
False,True,True,64,100,32,4.5804605
False,True,True,64,100,50,4.7295145000000005
False,True,True,64,100,64,5.031827
False,True,True,64,100,80,4.7645135000000005
False,True,True,64,100,100,4.9800285
False,True,True,64,100,128,4.8871625000000005
False,True,True,64,100,256,5.031496499999999
False,True,True,64,128,4,8.7431965
False,True,True,64,128,8,6.648794500000001
False,True,True,64,128,16,5.2560470000000015
False,True,True,64,128,20,4.959571
False,True,True,64,128,32,4.691739
False,True,True,64,128,50,4.497449
False,True,True,64,128,64,5.0663185
False,True,True,64,128,80,4.8560110000000005
False,True,True,64,128,100,5.2328195
False,True,True,64,128,128,4.729938499999999
False,True,True,64,128,256,5.1464785000000015
False,True,True,64,2048,4,13.554542499999998
False,True,True,64,2048,8,9.651884
False,True,True,64,2048,16,7.20079
False,True,True,64,2048,20,6.0851574999999976
False,True,True,64,2048,32,5.0262575
False,True,True,64,2048,50,4.6894935
False,True,True,64,2048,64,4.626673500000001
False,True,True,64,2048,80,4.8817205
False,True,True,64,2048,100,5.4400645
False,True,True,64,2048,128,4.7231485
False,True,True,64,2048,256,5.4013555
False,True,True,80,4,4,15.453211499999998
False,True,True,80,4,8,13.6821965
False,True,True,80,4,16,9.3095045
False,True,True,80,4,20,6.2250630000000005
False,True,True,80,4,32,5.8032845
False,True,True,80,4,50,5.4878585
False,True,True,80,4,64,5.424856
False,True,True,80,4,80,5.6916195
False,True,True,80,4,100,5.7758775
False,True,True,80,4,128,5.5299155
False,True,True,80,4,256,5.7655455
False,True,True,80,8,4,11.508609
False,True,True,80,8,8,9.463492
False,True,True,80,8,16,6.949906
False,True,True,80,8,20,5.1610305
False,True,True,80,8,32,5.078802
False,True,True,80,8,50,5.040131499999998
False,True,True,80,8,64,5.0077105
False,True,True,80,8,80,5.228953499999999
False,True,True,80,8,100,5.3014455
False,True,True,80,8,128,4.996101
False,True,True,80,8,256,5.647812
False,True,True,80,16,4,9.946724499999998
False,True,True,80,16,8,7.574267499999999
False,True,True,80,16,16,5.599083
False,True,True,80,16,20,5.0602505
False,True,True,80,16,32,5.1783105
False,True,True,80,16,50,4.76286
False,True,True,80,16,64,5.1213585
False,True,True,80,16,80,5.0753545
False,True,True,80,16,100,4.9818965
False,True,True,80,16,128,4.8980760000000005
False,True,True,80,16,256,5.406889499999999
False,True,True,80,20,4,10.0165285
False,True,True,80,20,8,7.697410499999997
False,True,True,80,20,16,5.855798
False,True,True,80,20,20,5.375012
False,True,True,80,20,32,4.7897075000000005
False,True,True,80,20,50,4.9533655
False,True,True,80,20,64,5.234093
False,True,True,80,20,80,4.999442999999999
False,True,True,80,20,100,5.1985345
False,True,True,80,20,128,4.8326515
False,True,True,80,20,256,5.2078505
False,True,True,80,32,4,9.631347
False,True,True,80,32,8,7.104844
False,True,True,80,32,16,5.5619250000000005
False,True,True,80,32,20,5.0043155000000015
False,True,True,80,32,32,4.716622
False,True,True,80,32,50,4.8758815
False,True,True,80,32,64,4.439989499999999
False,True,True,80,32,80,4.7240345
False,True,True,80,32,100,5.321599
False,True,True,80,32,128,4.925451499999999
False,True,True,80,32,256,5.2832895
False,True,True,80,50,4,8.952943999999997
False,True,True,80,50,8,6.5682035
False,True,True,80,50,16,5.327995
False,True,True,80,50,20,5.032165
False,True,True,80,50,32,4.704236
False,True,True,80,50,50,4.763712
False,True,True,80,50,64,5.014298
False,True,True,80,50,80,4.894021
False,True,True,80,50,100,4.8912335
False,True,True,80,50,128,4.96718
False,True,True,80,50,256,5.141424499999999
False,True,True,80,64,4,8.9846895
False,True,True,80,64,8,6.5655385000000015
False,True,True,80,64,16,5.381954
False,True,True,80,64,20,4.924216
False,True,True,80,64,32,4.605289
False,True,True,80,64,50,4.775853
False,True,True,80,64,64,4.305848
False,True,True,80,64,80,4.692737999999999
False,True,True,80,64,100,5.2324045
False,True,True,80,64,128,4.8802945
False,True,True,80,64,256,5.286396
False,True,True,80,80,4,9.1580085
False,True,True,80,80,8,6.4550405
False,True,True,80,80,16,5.2462275
False,True,True,80,80,20,5.3479715
False,True,True,80,80,32,4.7286595
False,True,True,80,80,50,4.726998
False,True,True,80,80,64,5.1806285
False,True,True,80,80,80,4.8301005
False,True,True,80,80,100,4.9234935
False,True,True,80,80,128,4.9137625
False,True,True,80,80,256,5.0355845
False,True,True,80,100,4,8.720238499999999
False,True,True,80,100,8,6.313631
False,True,True,80,100,16,5.263400000000002
False,True,True,80,100,20,4.9850915
False,True,True,80,100,32,4.564502
False,True,True,80,100,50,4.8158705
False,True,True,80,100,64,5.004218
False,True,True,80,100,80,4.8328760000000015
False,True,True,80,100,100,4.864419
False,True,True,80,100,128,4.915637500000001
False,True,True,80,100,256,5.0366355
False,True,True,80,128,4,9.0314635
False,True,True,80,128,8,6.395828
False,True,True,80,128,16,5.1707905
False,True,True,80,128,20,4.9968330000000005
False,True,True,80,128,32,4.588709
False,True,True,80,128,50,4.827001
False,True,True,80,128,64,4.263209
False,True,True,80,128,80,4.708533
False,True,True,80,128,100,5.1116875
False,True,True,80,128,128,5.050520499999998
False,True,True,80,128,256,5.2699165
False,True,True,80,2048,4,13.5226035
False,True,True,80,2048,8,9.3328335
False,True,True,80,2048,16,6.8452445000000015
False,True,True,80,2048,20,5.419869
False,True,True,80,2048,32,4.881234
False,True,True,80,2048,50,4.920247499999999
False,True,True,80,2048,64,4.6375720000000005
False,True,True,80,2048,80,4.995158
False,True,True,80,2048,100,5.2851775000000005
False,True,True,80,2048,128,4.953308
False,True,True,80,2048,256,5.1822065
False,True,True,96,4,4,15.311267999999998
False,True,True,96,4,8,13.7315505
False,True,True,96,4,16,8.7679555
False,True,True,96,4,20,6.2695915000000015
False,True,True,96,4,32,5.722303999999999
False,True,True,96,4,50,5.6846805
False,True,True,96,4,64,5.322445
False,True,True,96,4,80,5.624817
False,True,True,96,4,100,5.7421035000000025
False,True,True,96,4,128,5.462466
False,True,True,96,4,256,5.906715
False,True,True,96,8,4,11.373923
False,True,True,96,8,8,9.407513
False,True,True,96,8,16,6.776684
False,True,True,96,8,20,5.565059
False,True,True,96,8,32,5.310871499999998
False,True,True,96,8,50,5.2047965000000005
False,True,True,96,8,64,5.108619
False,True,True,96,8,80,5.0993505
False,True,True,96,8,100,5.230453000000002
False,True,True,96,8,128,5.0852345
False,True,True,96,8,256,5.412459999999999
False,True,True,96,16,4,9.884649
False,True,True,96,16,8,7.448075500000002
False,True,True,96,16,16,1.0
False,True,True,96,16,20,1.0
False,True,True,96,16,32,1.0
False,True,True,96,16,50,4.7622075
False,True,True,96,16,64,5.2055810000000005
False,True,True,96,16,80,5.1064375
False,True,True,96,16,100,5.11062
False,True,True,96,16,128,4.9540335
False,True,True,96,16,256,5.4128425
False,True,True,96,20,4,10.2480515
False,True,True,96,20,8,7.693205
False,True,True,96,20,16,5.760105
False,True,True,96,20,20,4.846083
False,True,True,96,20,32,4.890556
False,True,True,96,20,50,4.5252015
False,True,True,96,20,64,5.1702910000000015
False,True,True,96,20,80,4.9797
False,True,True,96,20,100,5.066262999999998
False,True,True,96,20,128,4.948628500000001
False,True,True,96,20,256,5.3414375
False,True,True,96,32,4,9.497931
False,True,True,96,32,8,7.114642999999999
False,True,True,96,32,16,5.4385385
False,True,True,96,32,20,5.1310850000000015
False,True,True,96,32,32,4.8911845000000005
False,True,True,96,32,50,4.838922
False,True,True,96,32,64,4.3401250000000005
False,True,True,96,32,80,4.723311499999999
False,True,True,96,32,100,5.0702715000000005
False,True,True,96,32,128,4.8739930000000005
False,True,True,96,32,256,5.1299965
False,True,True,96,50,4,8.822411500000003
False,True,True,96,50,8,6.667206
False,True,True,96,50,16,5.245053
False,True,True,96,50,20,5.0434065000000015
False,True,True,96,50,32,4.620851
False,True,True,96,50,50,4.3361255
False,True,True,96,50,64,4.6413835
False,True,True,96,50,80,4.85574
False,True,True,96,50,100,5.0712895
False,True,True,96,50,128,4.770233
False,True,True,96,50,256,5.33914
False,True,True,96,64,4,9.166545
False,True,True,96,64,8,6.66702
False,True,True,96,64,16,5.238087
False,True,True,96,64,20,5.047821000000001
False,True,True,96,64,32,4.693684999999999
False,True,True,96,64,50,4.8690630000000015
False,True,True,96,64,64,4.3136410000000005
False,True,True,96,64,80,4.6915385
False,True,True,96,64,100,5.1551
False,True,True,96,64,128,4.787141
False,True,True,96,64,256,5.038849
False,True,True,96,80,4,9.091014
False,True,True,96,80,8,6.7007355
False,True,True,96,80,16,5.1692555
False,True,True,96,80,20,4.942408
False,True,True,96,80,32,4.588043
False,True,True,96,80,50,4.3061405
False,True,True,96,80,64,5.0864255
False,True,True,96,80,80,4.810446499999999
False,True,True,96,80,100,4.956383499999999
False,True,True,96,80,128,4.964944999999998
False,True,True,96,80,256,5.394359
False,True,True,96,100,4,8.6540265
False,True,True,96,100,8,6.3985535
False,True,True,96,100,16,5.201364
False,True,True,96,100,20,4.9870610000000015
False,True,True,96,100,32,4.573976
False,True,True,96,100,50,4.3126915
False,True,True,96,100,64,4.6274815
False,True,True,96,100,80,4.8100085
False,True,True,96,100,100,4.943354
False,True,True,96,100,128,4.7563580000000005
False,True,True,96,100,256,5.301735
False,True,True,96,128,4,8.9615385
False,True,True,96,128,8,6.5288045
False,True,True,96,128,16,5.287284
False,True,True,96,128,20,4.950843
False,True,True,96,128,32,4.5902045000000005
False,True,True,96,128,50,4.741474500000002
False,True,True,96,128,64,4.2608145
False,True,True,96,128,80,4.7108050000000015
False,True,True,96,128,100,5.328292
False,True,True,96,128,128,4.9521495
